threshold,precision,recall,f1_score,tn,fp,fn,tp,model_name
0.808,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.809,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.81,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.811,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.812,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8130000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8140000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8150000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8160000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8170000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8180000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8190000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8200000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8210000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8220000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8230000000000001,0.9803921568627451,0.5263157894736842,0.684931506849315,56650.0,1.0,45.0,50.0,Random Forest
0.8240000000000001,0.98,0.5157894736842106,0.6758620689655173,56650.0,1.0,46.0,49.0,Random Forest
0.8250000000000001,0.98,0.5157894736842106,0.6758620689655173,56650.0,1.0,46.0,49.0,Random Forest
0.8260000000000001,0.98,0.5157894736842106,0.6758620689655173,56650.0,1.0,46.0,49.0,Random Forest
0.8270000000000001,0.98,0.5157894736842106,0.6758620689655173,56650.0,1.0,46.0,49.0,Random Forest
0.8280000000000001,0.98,0.5157894736842106,0.6758620689655173,56650.0,1.0,46.0,49.0,Random Forest
0.8290000000000001,0.98,0.5157894736842106,0.6758620689655173,56650.0,1.0,46.0,49.0,Random Forest
0.8300000000000001,0.9795918367346939,0.5052631578947369,0.6666666666666666,56650.0,1.0,47.0,48.0,Random Forest
0.8310000000000001,0.9795918367346939,0.5052631578947369,0.6666666666666666,56650.0,1.0,47.0,48.0,Random Forest
0.8320000000000001,0.9795918367346939,0.5052631578947369,0.6666666666666666,56650.0,1.0,47.0,48.0,Random Forest
0.833,0.9795918367346939,0.5052631578947369,0.6666666666666666,56650.0,1.0,47.0,48.0,Random Forest
0.834,0.9791666666666666,0.49473684210526314,0.6573426573426573,56650.0,1.0,48.0,47.0,Random Forest
0.835,0.9791666666666666,0.49473684210526314,0.6573426573426573,56650.0,1.0,48.0,47.0,Random Forest
0.836,0.9791666666666666,0.49473684210526314,0.6573426573426573,56650.0,1.0,48.0,47.0,Random Forest
0.837,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.838,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.839,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.84,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.841,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.842,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.843,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.844,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.845,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.846,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.847,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.848,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.849,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.85,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.851,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.852,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.853,0.9787234042553191,0.4842105263157895,0.647887323943662,56650.0,1.0,49.0,46.0,Random Forest
0.854,0.9782608695652174,0.47368421052631576,0.6382978723404256,56650.0,1.0,50.0,45.0,Random Forest
0.855,0.9782608695652174,0.47368421052631576,0.6382978723404256,56650.0,1.0,50.0,45.0,Random Forest
0.856,0.9782608695652174,0.47368421052631576,0.6382978723404256,56650.0,1.0,50.0,45.0,Random Forest
0.857,0.9777777777777777,0.4631578947368421,0.6285714285714286,56650.0,1.0,51.0,44.0,Random Forest
0.858,0.9777777777777777,0.4631578947368421,0.6285714285714286,56650.0,1.0,51.0,44.0,Random Forest
0.859,0.9777777777777777,0.4631578947368421,0.6285714285714286,56650.0,1.0,51.0,44.0,Random Forest
0.86,0.9777777777777777,0.4631578947368421,0.6285714285714286,56650.0,1.0,51.0,44.0,Random Forest
0.861,0.9777777777777777,0.4631578947368421,0.6285714285714286,56650.0,1.0,51.0,44.0,Random Forest
0.862,0.9777777777777777,0.4631578947368421,0.6285714285714286,56650.0,1.0,51.0,44.0,Random Forest
0.863,0.9777777777777777,0.4631578947368421,0.6285714285714286,56650.0,1.0,51.0,44.0,Random Forest
0.864,0.9772727272727273,0.45263157894736844,0.6187050359712231,56650.0,1.0,52.0,43.0,Random Forest
0.865,0.9772727272727273,0.45263157894736844,0.6187050359712231,56650.0,1.0,52.0,43.0,Random Forest
0.866,0.9772727272727273,0.45263157894736844,0.6187050359712231,56650.0,1.0,52.0,43.0,Random Forest
0.867,0.9772727272727273,0.45263157894736844,0.6187050359712231,56650.0,1.0,52.0,43.0,Random Forest
0.868,0.9772727272727273,0.45263157894736844,0.6187050359712231,56650.0,1.0,52.0,43.0,Random Forest
0.869,0.9772727272727273,0.45263157894736844,0.6187050359712231,56650.0,1.0,52.0,43.0,Random Forest
0.87,0.9772727272727273,0.45263157894736844,0.6187050359712231,56650.0,1.0,52.0,43.0,Random Forest
0.871,0.9767441860465116,0.4421052631578947,0.6086956521739131,56650.0,1.0,53.0,42.0,Random Forest
0.872,0.9767441860465116,0.4421052631578947,0.6086956521739131,56650.0,1.0,53.0,42.0,Random Forest
0.873,0.9767441860465116,0.4421052631578947,0.6086956521739131,56650.0,1.0,53.0,42.0,Random Forest
0.874,0.9761904761904762,0.43157894736842106,0.5985401459854015,56650.0,1.0,54.0,41.0,Random Forest
0.875,0.9761904761904762,0.43157894736842106,0.5985401459854015,56650.0,1.0,54.0,41.0,Random Forest
0.876,0.9761904761904762,0.43157894736842106,0.5985401459854015,56650.0,1.0,54.0,41.0,Random Forest
0.877,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.878,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.879,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.88,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.881,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.882,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.883,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.884,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.885,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.886,0.975609756097561,0.42105263157894735,0.5882352941176471,56650.0,1.0,55.0,40.0,Random Forest
0.887,0.975,0.4105263157894737,0.5777777777777777,56650.0,1.0,56.0,39.0,Random Forest
0.888,0.975,0.4105263157894737,0.5777777777777777,56650.0,1.0,56.0,39.0,Random Forest
0.889,0.975,0.4105263157894737,0.5777777777777777,56650.0,1.0,56.0,39.0,Random Forest
0.89,0.975,0.4105263157894737,0.5777777777777777,56650.0,1.0,56.0,39.0,Random Forest
0.891,0.975,0.4105263157894737,0.5777777777777777,56650.0,1.0,56.0,39.0,Random Forest
0.892,0.975,0.4105263157894737,0.5777777777777777,56650.0,1.0,56.0,39.0,Random Forest
0.893,0.975,0.4105263157894737,0.5777777777777777,56650.0,1.0,56.0,39.0,Random Forest
0.894,0.9743589743589743,0.4,0.5671641791044776,56650.0,1.0,57.0,38.0,Random Forest
0.895,0.9743589743589743,0.4,0.5671641791044776,56650.0,1.0,57.0,38.0,Random Forest
0.896,0.9743589743589743,0.4,0.5671641791044776,56650.0,1.0,57.0,38.0,Random Forest
0.897,0.9736842105263158,0.3894736842105263,0.556390977443609,56650.0,1.0,58.0,37.0,Random Forest
0.898,0.9736842105263158,0.3894736842105263,0.556390977443609,56650.0,1.0,58.0,37.0,Random Forest
0.899,0.9736842105263158,0.3894736842105263,0.556390977443609,56650.0,1.0,58.0,37.0,Random Forest
0.9,0.9736842105263158,0.3894736842105263,0.556390977443609,56650.0,1.0,58.0,37.0,Random Forest
0.901,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.902,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.903,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.904,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.905,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.906,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.907,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.908,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.909,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.91,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.911,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.912,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.913,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.914,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.915,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.916,0.9722222222222222,0.3684210526315789,0.5343511450381679,56650.0,1.0,60.0,35.0,Random Forest
0.917,0.9705882352941176,0.3473684210526316,0.5116279069767442,56650.0,1.0,62.0,33.0,Random Forest
0.918,0.9705882352941176,0.3473684210526316,0.5116279069767442,56650.0,1.0,62.0,33.0,Random Forest
0.919,0.9705882352941176,0.3473684210526316,0.5116279069767442,56650.0,1.0,62.0,33.0,Random Forest
0.92,0.9705882352941176,0.3473684210526316,0.5116279069767442,56650.0,1.0,62.0,33.0,Random Forest
0.921,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.922,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.923,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.924,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.925,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.926,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.927,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.928,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.929,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.93,0.9696969696969697,0.3368421052631579,0.5,56650.0,1.0,63.0,32.0,Random Forest
0.931,0.96875,0.3263157894736842,0.4881889763779528,56650.0,1.0,64.0,31.0,Random Forest
0.932,0.96875,0.3263157894736842,0.4881889763779528,56650.0,1.0,64.0,31.0,Random Forest
0.933,0.96875,0.3263157894736842,0.4881889763779528,56650.0,1.0,64.0,31.0,Random Forest
0.934,0.967741935483871,0.3157894736842105,0.47619047619047616,56650.0,1.0,65.0,30.0,Random Forest
0.935,0.967741935483871,0.3157894736842105,0.47619047619047616,56650.0,1.0,65.0,30.0,Random Forest
0.936,0.967741935483871,0.3157894736842105,0.47619047619047616,56650.0,1.0,65.0,30.0,Random Forest
0.937,0.9666666666666667,0.30526315789473685,0.464,56650.0,1.0,66.0,29.0,Random Forest
0.9380000000000001,0.9666666666666667,0.30526315789473685,0.464,56650.0,1.0,66.0,29.0,Random Forest
0.9390000000000001,0.9666666666666667,0.30526315789473685,0.464,56650.0,1.0,66.0,29.0,Random Forest
0.9400000000000001,0.9655172413793104,0.29473684210526313,0.45161290322580644,56650.0,1.0,67.0,28.0,Random Forest
0.9410000000000001,0.9655172413793104,0.29473684210526313,0.45161290322580644,56650.0,1.0,67.0,28.0,Random Forest
0.9420000000000001,0.9655172413793104,0.29473684210526313,0.45161290322580644,56650.0,1.0,67.0,28.0,Random Forest
0.9430000000000001,0.9655172413793104,0.29473684210526313,0.45161290322580644,56650.0,1.0,67.0,28.0,Random Forest
0.9440000000000001,0.9642857142857143,0.28421052631578947,0.43902439024390244,56650.0,1.0,68.0,27.0,Random Forest
0.9450000000000001,0.9642857142857143,0.28421052631578947,0.43902439024390244,56650.0,1.0,68.0,27.0,Random Forest
0.9460000000000001,0.9642857142857143,0.28421052631578947,0.43902439024390244,56650.0,1.0,68.0,27.0,Random Forest
0.9470000000000001,0.9629629629629629,0.2736842105263158,0.4262295081967213,56650.0,1.0,69.0,26.0,Random Forest
0.9480000000000001,0.9629629629629629,0.2736842105263158,0.4262295081967213,56650.0,1.0,69.0,26.0,Random Forest
0.9490000000000001,0.9629629629629629,0.2736842105263158,0.4262295081967213,56650.0,1.0,69.0,26.0,Random Forest
0.9500000000000001,1.0,0.24210526315789474,0.3898305084745763,56651.0,0.0,72.0,23.0,Random Forest
0.9510000000000001,1.0,0.24210526315789474,0.3898305084745763,56651.0,0.0,72.0,23.0,Random Forest
0.9520000000000001,1.0,0.24210526315789474,0.3898305084745763,56651.0,0.0,72.0,23.0,Random Forest
0.9530000000000001,1.0,0.24210526315789474,0.3898305084745763,56651.0,0.0,72.0,23.0,Random Forest
0.9540000000000001,1.0,0.21052631578947367,0.34782608695652173,56651.0,0.0,75.0,20.0,Random Forest
0.9550000000000001,1.0,0.21052631578947367,0.34782608695652173,56651.0,0.0,75.0,20.0,Random Forest
0.9560000000000001,1.0,0.21052631578947367,0.34782608695652173,56651.0,0.0,75.0,20.0,Random Forest
0.9570000000000001,1.0,0.18947368421052632,0.3185840707964602,56651.0,0.0,77.0,18.0,Random Forest
0.9580000000000001,1.0,0.18947368421052632,0.3185840707964602,56651.0,0.0,77.0,18.0,Random Forest
0.9590000000000001,1.0,0.18947368421052632,0.3185840707964602,56651.0,0.0,77.0,18.0,Random Forest
0.96,1.0,0.18947368421052632,0.3185840707964602,56651.0,0.0,77.0,18.0,Random Forest
0.961,1.0,0.15789473684210525,0.2727272727272727,56651.0,0.0,80.0,15.0,Random Forest
0.962,1.0,0.15789473684210525,0.2727272727272727,56651.0,0.0,80.0,15.0,Random Forest
0.963,1.0,0.15789473684210525,0.2727272727272727,56651.0,0.0,80.0,15.0,Random Forest
0.964,1.0,0.14736842105263157,0.25688073394495414,56651.0,0.0,81.0,14.0,Random Forest
0.965,1.0,0.14736842105263157,0.25688073394495414,56651.0,0.0,81.0,14.0,Random Forest
0.966,1.0,0.14736842105263157,0.25688073394495414,56651.0,0.0,81.0,14.0,Random Forest
0.967,1.0,0.14736842105263157,0.25688073394495414,56651.0,0.0,81.0,14.0,Random Forest
0.968,1.0,0.14736842105263157,0.25688073394495414,56651.0,0.0,81.0,14.0,Random Forest
0.969,1.0,0.14736842105263157,0.25688073394495414,56651.0,0.0,81.0,14.0,Random Forest
0.97,1.0,0.14736842105263157,0.25688073394495414,56651.0,0.0,81.0,14.0,Random Forest
0.971,1.0,0.12631578947368421,0.22429906542056074,56651.0,0.0,83.0,12.0,Random Forest
0.972,1.0,0.12631578947368421,0.22429906542056074,56651.0,0.0,83.0,12.0,Random Forest
0.973,1.0,0.12631578947368421,0.22429906542056074,56651.0,0.0,83.0,12.0,Random Forest
0.974,1.0,0.10526315789473684,0.19047619047619047,56651.0,0.0,85.0,10.0,Random Forest
0.975,1.0,0.10526315789473684,0.19047619047619047,56651.0,0.0,85.0,10.0,Random Forest
0.976,1.0,0.10526315789473684,0.19047619047619047,56651.0,0.0,85.0,10.0,Random Forest
0.977,1.0,0.08421052631578947,0.1553398058252427,56651.0,0.0,87.0,8.0,Random Forest
0.978,1.0,0.08421052631578947,0.1553398058252427,56651.0,0.0,87.0,8.0,Random Forest
0.979,1.0,0.08421052631578947,0.1553398058252427,56651.0,0.0,87.0,8.0,Random Forest
0.98,1.0,0.08421052631578947,0.1553398058252427,56651.0,0.0,87.0,8.0,Random Forest
0.981,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.982,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.983,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.984,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.985,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.986,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.987,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.988,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.989,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.99,1.0,0.05263157894736842,0.1,56651.0,0.0,90.0,5.0,Random Forest
0.991,1.0,0.042105263157894736,0.08080808080808081,56651.0,0.0,91.0,4.0,Random Forest
0.992,1.0,0.042105263157894736,0.08080808080808081,56651.0,0.0,91.0,4.0,Random Forest
0.993,1.0,0.042105263157894736,0.08080808080808081,56651.0,0.0,91.0,4.0,Random Forest
0.994,1.0,0.042105263157894736,0.08080808080808081,56651.0,0.0,91.0,4.0,Random Forest
0.995,1.0,0.042105263157894736,0.08080808080808081,56651.0,0.0,91.0,4.0,Random Forest
0.996,1.0,0.042105263157894736,0.08080808080808081,56651.0,0.0,91.0,4.0,Random Forest
0.997,1.0,0.021052631578947368,0.041237113402061855,56651.0,0.0,93.0,2.0,Random Forest
0.998,1.0,0.021052631578947368,0.041237113402061855,56651.0,0.0,93.0,2.0,Random Forest
0.999,1.0,0.021052631578947368,0.041237113402061855,56651.0,0.0,93.0,2.0,Random Forest
1.0,1.0,0.021052631578947368,0.041237113402061855,56651.0,0.0,93.0,2.0,Random Forest
0.0,0.0016741268107003137,1.0,0.0033426575887123733,0.0,56651.0,0.0,95.0,XGBoost
1.9389471958675133e-06,0.0016910534372886184,1.0,0.0033763972064755742,568.0,56083.0,0.0,95.0,XGBoost
2.2061630178623915e-06,0.001699554537810616,1.0,0.0033933419059865694,849.0,55802.0,0.0,95.0,XGBoost
2.4225281963067986e-06,0.0017081415420023016,1.0,0.0034104575398036293,1130.0,55521.0,0.0,95.0,XGBoost
2.6220051102592897e-06,0.001716815758561489,1.0,0.0034277467075590836,1411.0,55240.0,0.0,95.0,XGBoost
2.805444802850781e-06,0.0017255471800926346,1.0,0.0034451495920217587,1691.0,54960.0,0.0,95.0,XGBoost
2.9588762655211293e-06,0.001734399532624968,1.0,0.0034627931983451494,1972.0,54679.0,0.0,95.0,XGBoost
3.1064228478912396e-06,0.0017433431816930615,1.0,0.0034806184509415987,2253.0,54398.0,0.0,95.0,XGBoost
3.2623364755967156e-06,0.0017523795469637719,1.0,0.0034986281694809143,2534.0,54117.0,0.0,95.0,XGBoost
3.4177930098683812e-06,0.0017615100776918655,1.0,0.0035168252322955616,2815.0,53836.0,0.0,95.0,XGBoost
3.550821103007448e-06,0.0017707362534948741,1.0,0.0035352125779142245,3096.0,53555.0,0.0,95.0,XGBoost
3.688419501072944e-06,0.0017800595851524294,1.0,0.003553793206643723,3377.0,53274.0,0.0,95.0,XGBoost
3.8110601735752426e-06,0.0017894479082295768,1.0,0.003572503008423586,3657.0,52994.0,0.0,95.0,XGBoost
3.931833552170164e-06,0.0017989698530525677,1.0,0.0035914787441165908,3938.0,52713.0,0.0,95.0,XGBoost
4.073798647203313e-06,0.0018085936756334837,1.0,0.003610657139599407,4219.0,52432.0,0.0,95.0,XGBoost
